Year,Honours List,Order,Level,Award,Name,Citation,County
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Robert ANDERSON ,"Chairman, South Lanarkshire Carers Network.  For services to Carers in Lanarkshire.",Lanarkshire
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Fiona Jane ANDREWS ,"Director, Smokefree South West.  For services to Public Health and Tobacco Control.",Somerset
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Michael James ANDREWS ,"Lately Foster Carer, Hampshire County Council.  For services to Children and Families.",Dorset
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Valerie Claire ANDREWS ,"Lately Foster Carer, Hampshire County Council.  For services to Children and Families.",Dorset
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Jason Peter ANKER ,"Director, Jason Anker Live Ltd.  For services to Health and Safety in the Construction Industry.",Nottinghamshire
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Graham Clive APPS ,"Manager, UK Missing Persons Bureau, National Crime Agency.  For services to Law Enforcement in Safeguarding Vulnerable Persons.",Surrey
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Professor Uduak ARCHIBONG ,"Professor of Diversity, University of Bradford.  For services to Higher Education and Equality.",West Yorkshire
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Henry Anthony ARMSTRONG ,"Engineering Technician, Department for Regional Development, Northern Ireland Executive.  For services to Transport and charitable fundraising.",Antrim
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr David John ASHMORE ,"Lately Chief Executive, Greensquare Group and Member, Swindon and Wiltshire Local Enterprise Partnership.  For services to Housing in the South West of England.",Wiltshire
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Ulfat Shahin ASHRAF ,"Muslim Chaplain, Birmingham.  For services to Interfaith and Community Cohesion.",West Midlands
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Felicity Ann Dawn ASTON ,Antarctic Explorer.  For services to Polar Exploration.,Kent
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Carole Margaret Louise ATKINSON ,"Volunteer, Metropolitan Police Service.  For voluntary service to the community in the London Borough of Richmond upon Thames.",Middlesex
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Dr Pamela Oriri Scholastica AYEWOH-BERNARD ,For services to the African and Caribbean community in Bedford.,Bedfordshire
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Hasan BAKHSHI ,"Director, Creative Economy in Policy and Research, Nesta.  For services to the Creative Industries.",London
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Neil Dennis BALDWIN ,For services to the Nuclear Industry particularly Civil Nuclear Engineering and Decommissioning.,Cumbria
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Anthony John BANKS ,"Lately Chair, Cameron Price.  For services to Engineering in the West Midlands.",Worcestershire
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Mark BARBER ,"Planning Director, Radio Advertising Bureau.  For services to Commercial Radio.",London
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Guy Jeffery BARKER ,Jazz Trumpeter and Composer.  For services to Jazz.,London
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Ronald BARKER ,"For services to the community in Rossendale, Lancashire.",Lancashire
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Patrick Gerard BARNES ,Boxer.  For services to Boxing and the community in Northern Ireland.,Antrim
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Clare BARNFATHER ,"Director, Stakeholder and Engagement Team, Department for Business Innovation and Skills.  For services to UK Trade and Investment.",London
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs April Margaret BARRETT ,For services to Disability Sport.,West Midlands
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Frederick Thomas BARRETT ,Keeper of the Guard's Chapel.  For services to the Army.,London
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Wendy BARTLETT ,"Co-founder and Chief Executive, Bartlett Mitchell.  For services to the Hospitality Industry.",Surrey
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Ahmed BASHIR ,"Head, Operations and Finance Business Partner, Marketing, UK Trade and Investment. For services to Equality in the Public Sector.",North Yorkshire
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Kenneth Norman BATLEY JP,"For services to the community in Chalgrove, Oxfordshire.",Oxfordshire
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Rosemond Margaret BAXTER ,"Fundraiser, Leukaemia and Lymphoma NI.  For services to Leukaemia Research.",Down
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Thomas BAXTER ,"Fundraiser, Leukaemia and Lymphoma NI.  For services to Leukaemia Research.",Down
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Derek Andrew BEARHOP ,"Head, Games Delivery Team, Scottish Government.  For services to Government and the Commonwealth Games.",East Lothian
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Professor Elizabeth Margaret BEATY ,"Emeritus Professor and lately Pro Vice-Chancellor, University of Cumbria.  For services to Higher Education.",Cumbria
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Dorothy BEESON BEM,"Founder, the Swan Sanctuary.  For services to the Rescue and Rehabilitation of Swans.",Surrey
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Ann BELL ,"For services to the community in Exton, Rutland.",Rutland
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Vivienne BELLOS ,"Director of Music, North Western Reform Synagogue.  For services to Music.",London
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Dr Robert Dean Joseph BERKELEY ,"Lately Director, Runnymede Trust.  For services to Equality.",London
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Irene Janice BESCHIZZA ,"For services to Young People through Guiding in Hither Green, Bexley and Sidcup, London.",London
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr James BETMEAD ,"For services to Sport and the community in Fleetwood, Lancashire through Fleetwood Town Football Club.",Lancashire
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Dr David BLACKBURN ,Landscape Artist.  For services to Art.,West Yorkshire
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Cynthia Ann BLAKE ,"Foster Carer, Hampshire County Council.  For services to Children and Families.",Hampshire
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Kenneth BLAKE ,"Foster Carer, Hampshire County Council.  For services to Children and Families.",Hampshire
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Andrew Richard BLUNDELL ,"Volunteer, Duke of Edinburgh Award Scheme, Kent.  For services to Young People.",Kent
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Patricia Rose BOLTON ,"Founder, Gateshead ADHD Support Group and the Parents In Power Parent-Carer Forum, Gateshead.  For services to Children with Disabilities and their Families.",Tyne and Wear
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Deborah Louise BONE ,"Mental Health Nurse, Hertfordshire Community NHS Trust.  For services to Children and Young People.",Hertfordshire
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Michael BOWDEN ,"President, Camborne Agricultural Show and Trade Stand Manager, Royal Cornwall Agricultural Show. For services to Agriculture, Tourism and the community in Cornwall.",Cornwall
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Edward John BOWLER ,"Chair, Crewe Alexandra Football Club.  For services to Football.",Cheshire
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr James Edward BOWYER ,"Senior Executive Officer, Ministry of Defence.  For services to Defence.",Bristol
2015,New Year ,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Dr Alan BOYLE ,For services to Swimming and Water Polo.,Cheshire
