New Year Honours List 2016,,,,,
Order,Level,Award,Name,Citation,County
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Christine Ann WELLINGTON MBE,Former Triathlete and Ironman World Champion.  For services to Sport and charity.,Bristol
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Angela WHITE ,"Chief Executive, Sefton Council for Voluntary Service.  For services to Community Action.",North Yorkshire
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Professor Paul Ellis WHITE DL,"Lately Deputy Vice-Chancellor, University of Sheffield.  For services to Higher Education.",South Yorkshire
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Michael John WHITEHOUSE ,"Chief Operating Officer, National Audit Office. For services to Public Sector Audit.",Surrey
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Gary John WILDER ,"Executive Headteacher, Furze Warren Hard Federation, Chadwell Health, Romford.  For services to Education.",Essex
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Miss Antonia WILLIAMS ,"Lately, Deputy Head, Policy Unit, Prime Minister's Office. For public service.",London
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Gareth James WILLIAMS ,For public and voluntary service in Wales.,South Glamorgan
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Peter Bryan Gurmin WILLIAMS ,For services to Poverty Reduction particularly through the Trust for London.,London
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Venessa WILLMS ,"Director of Primary Education, ARK Schools.  For services to Education.",Kent
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Alan Roy WILLSON ,"Lately Director, the 1000 Lives Improvement Service, Public Health Wales.  For services to the Quality and Safety of Healthcare in Wales.",Swansea
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Denise WILSON ,"Chief Executive Officer, Lord Davies's Steering Group.  For services to Women and Equality.",Oxfordshire
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Godfrey James WORSDALE ,"Lately Director and Chief Executive, Baltic Centre for Contemporary Art.  For services to Visual Arts in the North East.",Durham
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Janetta WRAY ,"Director, Housing Rights Service.  For services to the community in Northern Ireland.",Antrim
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Anita ZABLUDOWICZ ,Philanthropist.  For services to the Arts.,London
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Stephen Thomas Richard ABSALOM ,"Chair, Dyfryn Clydach Volunteers.  For services to the community and to the Environment in Neath Port Talbot.",Neath Port Talbot
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr David William ACHESON ,"Trustee, Police Roll of Honour Trust.  For services to the Families of Police Officers and to charity.",Stirling and Falkirk
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Peter Robin ADAMS ,"Verderer, Epping Forest.  For voluntary services to the Conservation of Flora and Fauna in South West Essex and East London.",Essex
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Fayyaz AHMED ,For services to Interfaith and Community Cohesion in Preston.,Lancashire
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Zlakha AHMED ,"Chief Executive, Apna Haq. For services to Women's Rights and Community Cohesion in Rotherham, South Yorkshire.",South Yorkshire
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Christopher Phillip AITKEN ,"Higher Executive Officer, Ministry of Defence.  For services to Defence.",Shropshire
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Rula AL-ADASANI ,For charitable services.,London
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Barbara Mary ANDERSON ,For services to Education.,London
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Yvonne Janet ANDERSON ,"Vice-Chair, Special Olympics Scotland.  For services to the Special Olympics.",Midlothian
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Catherine ARLIDGE ,For services to Music Education.,West Midlands
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Julie Catherine ARMSTRONG ,"Higher Executive Officer, Ministry of Defence.  For services to Defence.",Dorset
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Jacqueline ARNOLD ,"Deputy Chair, Cumbria Local Enterprise Partnership and Head of Strategy, BAE Systems Submarine. For services to the Economy in Cumbria.",Cumbria
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Kim ARROWSMITH ,"Manager, Matchbox Day Nursery, Tower Hamlets. For services to Children and Families.",Kent
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Ian Michael ASHBOLT ,For services to the community in Cheshire and Staffordshire.,Staffordshire
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr (Ahmed Jamal) Nasir AWAN ,"Chief Executive Officer, Awan Marketing International.  For services to Business and International Trade.",Staffordshire
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Hedy-Joy BABANI ,For charitable services to Disabled and Disadvantaged Children.,London
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Christine Judith BAILEY ,For services to the community in Cheshire.,Cheshire
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr John Leonard Hawthorne BAILEY ,"For services to the community in Wellingborough, Northamptonshire.",Northamptonshire
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Marc BAILEY ,"Commercial Director, Moflash Signalling Ltd.  For services to Business and International Trade.",Warwickshire
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr James Milne BANKS ,For services to Bagpiping and voluntary service in Scotland.,Fife
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Patricia Margaret Blackett BARBER ,For services to Armed Forces Heritage.,London
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Beverley BARCLAY ,"Director of Clinical Services, The J's Hospice, Essex.  For services to Nursing, particularly Young Adults with Life-Limiting Conditions.",London
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Jonathan Haveloch BARDEN ,For Humanitarian services to the Ebola Crisis Response in West Africa particularly through UK-Med.,London
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Jacqueline Anne BARNETT ,"Foster Carer, Hertfordshire County Council. For services to Children and Families.",Hertfordshire
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr John BARROWMAN ,"Vice President, High-Horsepower Manufacturing, Cummins Inc.  For services to the Manufacturing Industry.",Perth and Kinross
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr David Anthony John BARTLETT ,"Founder, Pear Tree Projects.  For services to Children and Young People in the North East.",Durham
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Maralyn BARTON-KRONMAN ,"Head of Costume Workrooms, Royal Opera House.  For services to the Performing Arts.",London
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Robert Charles BASS ,"Head of Classics, Orwell Park School, Ipswich.  For services to Education.",Suffolk
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Linda Ann BATEMAN ,"Deputy Chief Caseworker, UK Visas and Immigration, Home Office.  For public service and services to the Supportive Treatment of Migrants in the UK.",Cheshire
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr George Robert BATTS ,"National Secretary and Treasurer, Normandy Veterans Association. For voluntary service to Veterans.",Kent
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Carolyn BAXENDALE ,For services to Music and the community in Bolton.,Greater Manchester
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Helen BAYNHAM ,"Owner, The Cottage Kindergarten, Helensburgh.  For services to Pre-school Education.",Dunbartonshire
Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Ian Alexander Moore BEATTIE ,For services to charity and to the community in Bristol.,Bristol
